,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
245,f7f230ad-a37d-58de-8d3c-1228c4bc416f0f4f5b07-d7fa-505e-a54b-fec3c79b235d,f7f230ad-a37d-58de-8d3c-1228c4bc416f,eb44d5d8-9fae-4a5f-9f27-fef081e2458a,fef081e2458a,4,Nike Vapor Edge Pro 360 2,Men's Football Cleats,football,FOOTWEAR,USD,125,125.0,False,White/Baltic Blue/Football Grey/Bright Crimson,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When the game hangs in the balance, choose the Nike Vapor Edge Pro 360 2. A conventional lacing system complements a revamped upper, so that you can lock in and feel fully supported when kickoff comes.",4.9,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/vapor-edge-pro-360-2-mens-football-cleats-BZbhLL/DA5456-101,0f4f5b07-d7fa-505e-a54b-fec3c79b235d,Volt/Mica Green/Opti Yellow/Black,125,125.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/bbc73592-3b07-4b44-81df-53b40704a6c0/image.jpg"
246,f7f230ad-a37d-58de-8d3c-1228c4bc416febd1ebbd-1b62-508e-93b9-a23f091e912c,f7f230ad-a37d-58de-8d3c-1228c4bc416f,eb44d5d8-9fae-4a5f-9f27-fef081e2458a,fef081e2458a,5,Nike Vapor Edge Pro 360 2,Men's Football Cleats,football,FOOTWEAR,USD,125,125.0,False,White/Baltic Blue/Football Grey/Bright Crimson,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When the game hangs in the balance, choose the Nike Vapor Edge Pro 360 2. A conventional lacing system complements a revamped upper, so that you can lock in and feel fully supported when kickoff comes.",4.9,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/vapor-edge-pro-360-2-mens-football-cleats-BZbhLL/DA5456-101,ebd1ebbd-1b62-508e-93b9-a23f091e912c,University Red/Anthracite/Bright Crimson/White,125,125.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d41328a6-d115-46f6-ad70-29767d3c91fa/image.jpg"
247,f7f230ad-a37d-58de-8d3c-1228c4bc416f554ebb4a-72dc-5079-a55f-458f1d07973e,f7f230ad-a37d-58de-8d3c-1228c4bc416f,eb44d5d8-9fae-4a5f-9f27-fef081e2458a,fef081e2458a,6,Nike Vapor Edge Pro 360 2,Men's Football Cleats,football,FOOTWEAR,USD,125,125.0,False,White/Baltic Blue/Football Grey/Bright Crimson,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When the game hangs in the balance, choose the Nike Vapor Edge Pro 360 2. A conventional lacing system complements a revamped upper, so that you can lock in and feel fully supported when kickoff comes.",4.9,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/vapor-edge-pro-360-2-mens-football-cleats-BZbhLL/DA5456-101,554ebb4a-72dc-5079-a55f-458f1d07973e,Light Smoke Grey/Black/Khaki/White,125,125.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a2fc56f6-5a1f-4209-8a8a-c2a3ac5be4de/image.jpg"
248,f7f230ad-a37d-58de-8d3c-1228c4bc416f3acdecf5-62b1-5643-81b8-18ea265a8454,f7f230ad-a37d-58de-8d3c-1228c4bc416f,eb44d5d8-9fae-4a5f-9f27-fef081e2458a,fef081e2458a,7,Nike Vapor Edge Pro 360 2,Men's Football Cleats,football,FOOTWEAR,USD,125,125.0,False,White/Baltic Blue/Football Grey/Bright Crimson,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When the game hangs in the balance, choose the Nike Vapor Edge Pro 360 2. A conventional lacing system complements a revamped upper, so that you can lock in and feel fully supported when kickoff comes.",4.9,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/vapor-edge-pro-360-2-mens-football-cleats-BZbhLL/DA5456-101,3acdecf5-62b1-5643-81b8-18ea265a8454,White/Pure Platinum/Metallic Silver,125,125.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/00fe9a04-72bf-48a7-935b-58cc2e02dd95/image.jpg"
249,8a4ecc66-2b3a-587c-9495-5c87df8e10b58a4ecc66-2b3a-587c-9495-5c87df8e10b5,8a4ecc66-2b3a-587c-9495-5c87df8e10b5,10ec4a0c-075d-4c60-b53d-bb8af7b66a1b,bb8af7b66a1b,1,Nike Vapor Edge Elite 360 2,Men's Football Cleats,football,FOOTWEAR,USD,200,200.0,False,White/Pure Platinum/Metallic Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",Create game-breaking separation that can make the difference between a modest gain and a house call in the Nike Vapor Edge Elite 360 2. Execute razor-sharp cuts at full speed with wide stud placements and an internal plate that creates flexible support.,0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-100,8a4ecc66-2b3a-587c-9495-5c87df8e10b5,White/Pure Platinum/Metallic Silver,200,200.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/0517f1e6-cdfb-4fd7-9890-32e32a0a26a2/image.jpg"
250,8a4ecc66-2b3a-587c-9495-5c87df8e10b579bdaca9-5642-567a-902c-a9edbb6335e2,8a4ecc66-2b3a-587c-9495-5c87df8e10b5,10ec4a0c-075d-4c60-b53d-bb8af7b66a1b,bb8af7b66a1b,2,Nike Vapor Edge Elite 360 2,Men's Football Cleats,football,FOOTWEAR,USD,200,200.0,False,White/Pure Platinum/Metallic Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",Create game-breaking separation that can make the difference between a modest gain and a house call in the Nike Vapor Edge Elite 360 2. Execute razor-sharp cuts at full speed with wide stud placements and an internal plate that creates flexible support.,0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-100,79bdaca9-5642-567a-902c-a9edbb6335e2,Game Royal/Anthracite/Summit White/White,200,200.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3fca5854-7c1e-4ef1-9ebb-4d35a6b6d69e/image.jpg"
251,8a4ecc66-2b3a-587c-9495-5c87df8e10b5e8f6c909-80a8-5bce-a5fc-5695d645f60d,8a4ecc66-2b3a-587c-9495-5c87df8e10b5,10ec4a0c-075d-4c60-b53d-bb8af7b66a1b,bb8af7b66a1b,3,Nike Vapor Edge Elite 360 2,Men's Football Cleats,football,FOOTWEAR,USD,200,200.0,False,White/Pure Platinum/Metallic Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",Create game-breaking separation that can make the difference between a modest gain and a house call in the Nike Vapor Edge Elite 360 2. Execute razor-sharp cuts at full speed with wide stud placements and an internal plate that creates flexible support.,0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-100,e8f6c909-80a8-5bce-a5fc-5695d645f60d,Volt/Mica Green/Opti Yellow/Black,200,200.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/84ff3619-4331-4495-b93e-413efbe850c2/image.jpg"
252,8a4ecc66-2b3a-587c-9495-5c87df8e10b5ffe57fa6-4b51-5c40-b2c2-5a09e3e44047,8a4ecc66-2b3a-587c-9495-5c87df8e10b5,10ec4a0c-075d-4c60-b53d-bb8af7b66a1b,bb8af7b66a1b,4,Nike Vapor Edge Elite 360 2,Men's Football Cleats,football,FOOTWEAR,USD,200,200.0,False,White/Pure Platinum/Metallic Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",Create game-breaking separation that can make the difference between a modest gain and a house call in the Nike Vapor Edge Elite 360 2. Execute razor-sharp cuts at full speed with wide stud placements and an internal plate that creates flexible support.,0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-100,ffe57fa6-4b51-5c40-b2c2-5a09e3e44047,University Red/Anthracite/Summit White/White,200,200.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/281bc7f7-dbd8-4aed-a5ca-47ae544a2cfc/image.jpg"
253,8a4ecc66-2b3a-587c-9495-5c87df8e10b50322dfc8-8140-5890-b57c-dd7e856c07ff,8a4ecc66-2b3a-587c-9495-5c87df8e10b5,10ec4a0c-075d-4c60-b53d-bb8af7b66a1b,bb8af7b66a1b,5,Nike Vapor Edge Elite 360 2,Men's Football Cleats,football,FOOTWEAR,USD,200,200.0,False,White/Pure Platinum/Metallic Silver,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",Create game-breaking separation that can make the difference between a modest gain and a house call in the Nike Vapor Edge Elite 360 2. Execute razor-sharp cuts at full speed with wide stud placements and an internal plate that creates flexible support.,0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-100,0322dfc8-8140-5890-b57c-dd7e856c07ff,Black/Dark Smoke Grey/Iron Grey/White,200,200.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/97f229d0-53b7-4545-8f3a-d5364c77187c/image.jpg"
254,cffae56b-6d33-5f6a-88e4-66a02dc7d9e9cffae56b-6d33-5f6a-88e4-66a02dc7d9e9,cffae56b-6d33-5f6a-88e4-66a02dc7d9e9,f20854ae-dae2-435b-ac8b-b088509e3b57,b088509e3b57,1,Nike Vapor Edge 360 VC,Men's Football Cleats,football,FOOTWEAR,USD,150,150.0,False,Black/Teal Nebula/Hyper Pink/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Blend the best of an all-time classic with new-school performance. We took the iconic upper of the Vapor Carbon cleat from 2014, with its synthetic leather, lightweight comfort, support and secure fit, and placed it on our updated full-foot Vapor plate. The result? A timeless look on top of velocity, grip and change of direction.",0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-360-vc-mens-football-cleats-JTgQVD/FN7856-001,cffae56b-6d33-5f6a-88e4-66a02dc7d9e9,Black/Teal Nebula/Hyper Pink/White,150,150.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/49b13f88-e3dc-46ad-b9d8-67e17727c8a7/image.jpg"
255,cffae56b-6d33-5f6a-88e4-66a02dc7d9e999f4ab1c-5b89-52e5-add4-9de04c24c076,cffae56b-6d33-5f6a-88e4-66a02dc7d9e9,f20854ae-dae2-435b-ac8b-b088509e3b57,b088509e3b57,2,Nike Vapor Edge 360 VC,Men's Football Cleats,football,FOOTWEAR,USD,150,150.0,False,Black/Teal Nebula/Hyper Pink/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Blend the best of an all-time classic with new-school performance. We took the iconic upper of the Vapor Carbon cleat from 2014, with its synthetic leather, lightweight comfort, support and secure fit, and placed it on our updated full-foot Vapor plate. The result? A timeless look on top of velocity, grip and change of direction.",0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-360-vc-mens-football-cleats-JTgQVD/FN7856-001,99f4ab1c-5b89-52e5-add4-9de04c24c076,White/Wolf Grey/Metallic Silver,150,150.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/655bbf89-e339-4659-9ded-9fe9e6be8e01/image.jpg"
256,8c68507f-c327-5e5e-9228-4e99f6684ff18c68507f-c327-5e5e-9228-4e99f6684ff1,8c68507f-c327-5e5e-9228-4e99f6684ff1,421a474d-6a39-4384-b334-a326d04add74,a326d04add74,1,"Nike Alpha Menace Elite 3 ""Travis Kelce""",Men's Football Cleats,football,FOOTWEAR,USD,200,200.0,False,Medium Olive/Black/University Gold,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Travis Kelce is a touchdown king who’s equally comfortable hurdling a defender en route to the house as he is dusting a defensive back in space. Rugged and rare athletically, he's ideal for the Alpha Menace Elite 3 because he’ll stand his ground in the trenches one play and then snatch a linebacker’s ankles with a razor-sharp breaking route in the open field the next. It combines support, stability and propulsive traction to help you create separation or close in on the competition, while wider-set cleats give you commanding grip on the field. This camouflage-infused design salutes the armed forces with hints of the kingdom TK calls home.",5,False,False,True,False,False,False,False,False,False,True,False,False,False,nikePlusExclusive,,https://www.nike.com/t/alpha-menace-elite-3-travis-kelce-mens-football-cleats-6m4HNQ/FN0113-200,8c68507f-c327-5e5e-9228-4e99f6684ff1,Medium Olive/Black/University Gold,200,200.0,False,False,True,True,False,nikePlusExclusive,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/59e7edb1-2d19-4148-865a-17cebf8dd118/image.jpg"
257,2fb71b11-5791-5354-8a89-be3d37165a262fb71b11-5791-5354-8a89-be3d37165a26,2fb71b11-5791-5354-8a89-be3d37165a26,4123af1d-2f15-4de0-a24c-9ca1870fb7e6,9ca1870fb7e6,1,Jordan 1 Mid TD,Men's Football Cleat,football,FOOTWEAR,USD,150,150.0,False,Black/Black/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Engineered for speed, the Jordan 1 Mid TD offers a new degree of agility and quickness. Its wide stud placements help you cut faster than ever before. And the durable design is backed by synthetic leather details in the upper that help resist abrasion.",4.9,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/jordan-1-mid-td-mens-football-cleat-L05PM5/FJ6805-001,2fb71b11-5791-5354-8a89-be3d37165a26,Black/Black/White,150,150.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d688ed05-1ea4-4e54-9581-5e1dfea83598/image.jpg"
258,2fb71b11-5791-5354-8a89-be3d37165a26b31a6345-3ec8-58ed-acf7-c640297d9e6e,2fb71b11-5791-5354-8a89-be3d37165a26,4123af1d-2f15-4de0-a24c-9ca1870fb7e6,9ca1870fb7e6,2,Jordan 1 Mid TD,Men's Football Cleat,football,FOOTWEAR,USD,150,150.0,False,Black/Black/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Engineered for speed, the Jordan 1 Mid TD offers a new degree of agility and quickness. Its wide stud placements help you cut faster than ever before. And the durable design is backed by synthetic leather details in the upper that help resist abrasion.",4.9,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/jordan-1-mid-td-mens-football-cleat-L05PM5/FJ6805-001,b31a6345-3ec8-58ed-acf7-c640297d9e6e,Black/Light Smoke Grey/Black/Light Smoke Grey,150,150.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0e735a45-443e-4616-add8-a0ad3273e6f9/image.jpg"
259,2fb71b11-5791-5354-8a89-be3d37165a26edae8874-a54c-551d-a953-197b355256ad,2fb71b11-5791-5354-8a89-be3d37165a26,4123af1d-2f15-4de0-a24c-9ca1870fb7e6,9ca1870fb7e6,3,Jordan 1 Mid TD,Men's Football Cleat,football,FOOTWEAR,USD,150,150.0,False,Black/Black/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Engineered for speed, the Jordan 1 Mid TD offers a new degree of agility and quickness. Its wide stud placements help you cut faster than ever before. And the durable design is backed by synthetic leather details in the upper that help resist abrasion.",4.9,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/jordan-1-mid-td-mens-football-cleat-L05PM5/FJ6805-001,edae8874-a54c-551d-a953-197b355256ad,White/White/Grey Fog,150,150.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/933e243d-61dc-4170-8bfc-1ba4ddd77f15/image.jpg"
260,e121c795-65cc-593f-a69a-e2d7367ab4a0e121c795-65cc-593f-a69a-e2d7367ab4a0,e121c795-65cc-593f-a69a-e2d7367ab4a0,665d169f-03e4-4624-8537-7b739f0d9a5b,7b739f0d9a5b,1,Nike Vapor Edge Pro 360 2 TB,Football Cleats,football,FOOTWEAR,USD,125,125.0,False,White/Pure Platinum/College Navy,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When the game hangs in the balance and it’s go big or go home on the gridiron, choose the Nike Vapor Edge Pro 360 2, the cleat that’s jackrabbit-quick and optimizes your quickness. A conventional lacing system complements a revamped upper, so that you can feel secure and fully supported when kickoff comes.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-pro-360-2-tb-football-cleats-FgRjxT/FJ1581-140,e121c795-65cc-593f-a69a-e2d7367ab4a0,White/Pure Platinum/College Navy,125,125.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/95c657bd-5060-4d76-9f27-fb94ac23ece7/image.jpg"
261,e121c795-65cc-593f-a69a-e2d7367ab4a0cf33aa9b-6901-5a7b-ae45-b81a6ed7fa3a,e121c795-65cc-593f-a69a-e2d7367ab4a0,665d169f-03e4-4624-8537-7b739f0d9a5b,7b739f0d9a5b,2,Nike Vapor Edge Pro 360 2 TB,Football Cleats,football,FOOTWEAR,USD,125,125.0,False,White/Pure Platinum/College Navy,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When the game hangs in the balance and it’s go big or go home on the gridiron, choose the Nike Vapor Edge Pro 360 2, the cleat that’s jackrabbit-quick and optimizes your quickness. A conventional lacing system complements a revamped upper, so that you can feel secure and fully supported when kickoff comes.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-pro-360-2-tb-football-cleats-FgRjxT/FJ1581-140,cf33aa9b-6901-5a7b-ae45-b81a6ed7fa3a,White/Pure Platinum/Brilliant Orange,125,125.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/25c2c218-1eb4-4c77-8712-223aac4cac2f/image.jpg"
262,e121c795-65cc-593f-a69a-e2d7367ab4a097a041ee-8877-57ff-848d-94aec020bc98,e121c795-65cc-593f-a69a-e2d7367ab4a0,665d169f-03e4-4624-8537-7b739f0d9a5b,7b739f0d9a5b,3,Nike Vapor Edge Pro 360 2 TB,Football Cleats,football,FOOTWEAR,USD,125,125.0,False,White/Pure Platinum/College Navy,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When the game hangs in the balance and it’s go big or go home on the gridiron, choose the Nike Vapor Edge Pro 360 2, the cleat that’s jackrabbit-quick and optimizes your quickness. A conventional lacing system complements a revamped upper, so that you can feel secure and fully supported when kickoff comes.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-pro-360-2-tb-football-cleats-FgRjxT/FJ1581-140,97a041ee-8877-57ff-848d-94aec020bc98,White/Pure Platinum/Team Crimson,125,125.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/57041c31-eb00-4cb4-b0b5-6232287c64e4/image.jpg"
263,e121c795-65cc-593f-a69a-e2d7367ab4a01b3fc7c0-ebc8-53e0-bf60-29a137f0317d,e121c795-65cc-593f-a69a-e2d7367ab4a0,665d169f-03e4-4624-8537-7b739f0d9a5b,7b739f0d9a5b,4,Nike Vapor Edge Pro 360 2 TB,Football Cleats,football,FOOTWEAR,USD,125,125.0,False,White/Pure Platinum/College Navy,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When the game hangs in the balance and it’s go big or go home on the gridiron, choose the Nike Vapor Edge Pro 360 2, the cleat that’s jackrabbit-quick and optimizes your quickness. A conventional lacing system complements a revamped upper, so that you can feel secure and fully supported when kickoff comes.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-pro-360-2-tb-football-cleats-FgRjxT/FJ1581-140,1b3fc7c0-ebc8-53e0-bf60-29a137f0317d,White/Pure Platinum/Fir,125,125.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/89caf576-73b7-4e17-8bdd-50427dba1367/image.jpg"
264,c21abbc4-ef7f-5758-bd48-090ec6dfb317c21abbc4-ef7f-5758-bd48-090ec6dfb317,c21abbc4-ef7f-5758-bd48-090ec6dfb317,e307d2ea-fee0-4888-84e1-81b366fb031f,81b366fb031f,1,Nike Alpha Menace Elite 3,Men's Football Cleats,football,FOOTWEAR,USD,200,200.0,False,Black/Iron Grey/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Alpha Menace Elite 3 takes on-field performance to the highest level with a revamped design that combines support, stability and propulsive traction to help you create separation or close in on the competition. Wider-set cleats give you commanding grip on the field. It adds a light, tough cover over the top that keeps it streamlined through your most intense plays.",3.9,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/alpha-menace-elite-3-mens-football-cleats-glPXC2/CT6648-010,c21abbc4-ef7f-5758-bd48-090ec6dfb317,Black/Iron Grey/White,200,200.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/6f3611f2-e7c9-45a8-95f0-7a475b6ed7d2/image.jpg"
265,c21abbc4-ef7f-5758-bd48-090ec6dfb3176ba2d8d5-8ab5-555e-a552-5a23be4dac9c,c21abbc4-ef7f-5758-bd48-090ec6dfb317,e307d2ea-fee0-4888-84e1-81b366fb031f,81b366fb031f,2,Nike Alpha Menace Elite 3,Men's Football Cleats,football,FOOTWEAR,USD,200,200.0,False,Black/Iron Grey/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Alpha Menace Elite 3 takes on-field performance to the highest level with a revamped design that combines support, stability and propulsive traction to help you create separation or close in on the competition. Wider-set cleats give you commanding grip on the field. It adds a light, tough cover over the top that keeps it streamlined through your most intense plays.",3.9,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/alpha-menace-elite-3-mens-football-cleats-glPXC2/CT6648-010,6ba2d8d5-8ab5-555e-a552-5a23be4dac9c,White/Pure Platinum/Black,200,200.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/4989c694-f1d3-4e17-ae9b-b681b640ec6e/image.jpg"
266,c21abbc4-ef7f-5758-bd48-090ec6dfb3177fe23177-9ec8-51a4-a796-83e58de83d20,c21abbc4-ef7f-5758-bd48-090ec6dfb317,e307d2ea-fee0-4888-84e1-81b366fb031f,81b366fb031f,3,Nike Alpha Menace Elite 3,Men's Football Cleats,football,FOOTWEAR,USD,200,200.0,False,Black/Iron Grey/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Alpha Menace Elite 3 takes on-field performance to the highest level with a revamped design that combines support, stability and propulsive traction to help you create separation or close in on the competition. Wider-set cleats give you commanding grip on the field. It adds a light, tough cover over the top that keeps it streamlined through your most intense plays.",3.9,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/alpha-menace-elite-3-mens-football-cleats-glPXC2/CT6648-010,7fe23177-9ec8-51a4-a796-83e58de83d20,University Red/Bright Crimson/Summit White/White,200,200.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/390dcf45-f680-4867-acc3-f9f9a38ff136/image.jpg"
267,c21abbc4-ef7f-5758-bd48-090ec6dfb31768d0b8dc-4a32-5483-a14a-d144dbda09eb,c21abbc4-ef7f-5758-bd48-090ec6dfb317,e307d2ea-fee0-4888-84e1-81b366fb031f,81b366fb031f,4,Nike Alpha Menace Elite 3,Men's Football Cleats,football,FOOTWEAR,USD,200,200.0,False,Black/Iron Grey/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Alpha Menace Elite 3 takes on-field performance to the highest level with a revamped design that combines support, stability and propulsive traction to help you create separation or close in on the competition. Wider-set cleats give you commanding grip on the field. It adds a light, tough cover over the top that keeps it streamlined through your most intense plays.",3.9,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/alpha-menace-elite-3-mens-football-cleats-glPXC2/CT6648-010,68d0b8dc-4a32-5483-a14a-d144dbda09eb,Game Royal/University Blue/Summit White/White,200,200.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/376d6771-3796-4a00-8543-63e19f6a9506/image.jpg"
268,dba66518-331b-5a1f-9e52-43bb23fe1851dba66518-331b-5a1f-9e52-43bb23fe1851,dba66518-331b-5a1f-9e52-43bb23fe1851,11c9fc12-e5ed-40e6-a963-225fc58b2f4e,225fc58b2f4e,1,Nike Vapor Edge Speed 360 2,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,University Red/Anthracite/Summit White/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Find pay dirt or prevent your opponent from planting their flag in your protected, prized territory with pop in the Nike Vapor Edge Speed 360 2. Relish the low-top design built to handle high speeds and sudden stop-and-go movements that leave your opponent grasping at open air.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-L6mHGl/DA5455-616,dba66518-331b-5a1f-9e52-43bb23fe1851,University Red/Anthracite/Summit White/White,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3f0754f8-bef6-4858-9ad7-106425e70ef4/image.jpg"
269,dba66518-331b-5a1f-9e52-43bb23fe1851c4190889-3e60-5422-85f4-208b70805e98,dba66518-331b-5a1f-9e52-43bb23fe1851,11c9fc12-e5ed-40e6-a963-225fc58b2f4e,225fc58b2f4e,2,Nike Vapor Edge Speed 360 2,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,University Red/Anthracite/Summit White/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Find pay dirt or prevent your opponent from planting their flag in your protected, prized territory with pop in the Nike Vapor Edge Speed 360 2. Relish the low-top design built to handle high speeds and sudden stop-and-go movements that leave your opponent grasping at open air.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-L6mHGl/DA5455-616,c4190889-3e60-5422-85f4-208b70805e98,White/Baltic Blue/Football Grey/Bright Crimson,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/759a8e39-1281-469c-a5ac-54291f5ea137/image.jpg"
